layer,manufacturer,model,product_url,datasheet_url,datasheet_local,price_EUR,price_source,Voltage_V,Rated_Torque_Nm,Peak_Torque_Nm,Max_Momentary_Torque_Nm,Rated_Speed_RPM,Max_Speed_RPM,Rated_Power_W,Weight_kg,Diameter_mm,Length_mm,Reducer_or_Ratio,Kt_raw_Nm_per_A,Kt_ref,Kv_raw,Kv_unit,Kv_ref,R_raw_ohm,R_ref,Winding,Pole_Pairs,Cont_Current_A,Peak_Current_A,IP,Communication,Notes,Source,__file
actuator,ZeroErr,eRob80i (17-50),https://www.zeroerr.com/rotary_actuators/erob80i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,,,48,21.0,44.0,91.0,,60.0,126.0,1.03,80.0,64.2,strain wave 50:1,0.134,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V5_MC2; output Kt=Kt*ratio*eta,8.1,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.76,"line-to-line, +-10% (Table 25-1)",unknown,8.0,3.4,10.88,IP54,EtherCAT / CANopen / Modbus,"Avg-load torque=34Nm. Motor V5_MC2 16-pole (page now V6; no V6 in UM V3.42): 0.45Nm@3100rpm, L 1.32mH. Motor rated power 146W in UM vs 126W on page. Module rated I 4.1A (Table 3-1). Earlier V3_MC1=10-pole Kt0.101/R0.7/200W. Enc 19-bit. Matches existing DB.",https://www.zeroerr.com/rotary_actuators/erob80i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob80i (17-80),https://www.zeroerr.com/rotary_actuators/erob80i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,,,48,29.0,56.0,113.0,,37.5,126.0,1.03,80.0,64.2,strain wave 80:1,0.134,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V5_MC2; output Kt=Kt*ratio*eta,8.1,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.76,"line-to-line, +-10% (Table 25-1)",unknown,8.0,3.4,10.88,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=35Nm. Motor V5_MC2 16-pole. Module rated I 4.1A. Enc 19-bit. Ratio not in existing DB.,https://www.zeroerr.com/rotary_actuators/erob80i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob80i (17-100),https://www.zeroerr.com/rotary_actuators/erob80i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,,,48,31.0,70.0,143.0,,30.0,126.0,1.03,80.0,64.2,strain wave 100:1,0.134,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V5_MC2; output Kt=Kt*ratio*eta,8.1,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.76,"line-to-line, +-10% (Table 25-1)",unknown,8.0,3.4,10.88,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=51Nm. Motor V5_MC2 16-pole. Module rated I 4.1A. Enc 19-bit. Matches existing DB.,https://www.zeroerr.com/rotary_actuators/erob80i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob80i (17-120),https://www.zeroerr.com/rotary_actuators/erob80i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,,,48,31.0,70.0,112.0,,25.0,126.0,1.03,80.0,64.2,strain wave 120:1,0.134,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V5_MC2; output Kt=Kt*ratio*eta,8.1,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.76,"line-to-line, +-10% (Table 25-1)",unknown,8.0,3.4,10.88,IP54,EtherCAT / CANopen / Modbus,"Avg-load torque=51Nm. Motor V5_MC2 16-pole. Module rated I 4.1A. Enc 19-bit. NOTE raw anomaly: page lists max momentary 112Nm for 17-120, LOWER than 17-100 (143Nm) - captured as shown. Ratio not in existing DB.",https://www.zeroerr.com/rotary_actuators/erob80i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob90i (20-50),https://www.zeroerr.com/rotary_actuators/erob90i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1218.0,"AIFITLAB reseller: from USD 1390; model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,33.0,73.0,127.0,,60.0,314.0,1.506,90.0,75.9,strain wave 50:1,0.14,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC2; output Kt=Kt*ratio*eta,8.3,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.31,"line-to-line, +-10% (Table 25-1)",unknown,8.0,6.7,21.44,IP54,EtherCAT / CANopen / Modbus,"Avg-load torque=44Nm. Motor V3_MC2 16-pole (page now V6=314W; UM V3.42 tops at V3_MC2=293W): 0.85Nm@3300rpm, L 0.86mH. Module rated I 6.7A. Earlier V3_MC1=10-pole Kt0.088/R0.22/400W. Encoder 19/20-bit; hollow bore 18mm; with-brake wt 1.639kg. Matches existing DB.",https://www.zeroerr.com/rotary_actuators/erob90i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob90i (20-80),https://www.zeroerr.com/rotary_actuators/erob90i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1218.0,"AIFITLAB reseller: from USD 1390; model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,44.0,96.0,165.0,,37.5,314.0,1.506,90.0,75.9,strain wave 80:1,0.14,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC2; output Kt=Kt*ratio*eta,8.3,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.31,"line-to-line, +-10% (Table 25-1)",unknown,8.0,6.7,21.44,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=61Nm. Motor V3_MC2 16-pole. Module rated I 6.7A. Enc 19/20-bit. Ratio not in existing DB.,https://www.zeroerr.com/rotary_actuators/erob90i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob90i (20-100),https://www.zeroerr.com/rotary_actuators/erob90i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1218.0,"AIFITLAB reseller: from USD 1390; model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,52.0,107.0,191.0,,30.0,314.0,1.506,90.0,75.9,strain wave 100:1,0.14,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC2; output Kt=Kt*ratio*eta,8.3,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.31,"line-to-line, +-10% (Table 25-1)",unknown,8.0,6.7,21.44,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=64Nm. Motor V3_MC2 16-pole. Module rated I 6.7A. Enc 19/20-bit. Matches existing DB.,https://www.zeroerr.com/rotary_actuators/erob90i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob90i (20-120),https://www.zeroerr.com/rotary_actuators/erob90i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1218.0,"AIFITLAB reseller: from USD 1390; model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,52.0,113.0,191.0,,25.0,314.0,1.506,90.0,75.9,strain wave 120:1,0.14,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC2; output Kt=Kt*ratio*eta,8.3,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.31,"line-to-line, +-10% (Table 25-1)",unknown,8.0,6.7,21.44,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=64Nm. Motor V3_MC2 16-pole. Module rated I 6.7A. Enc 19/20-bit. Ratio not in existing DB.,https://www.zeroerr.com/rotary_actuators/erob90i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob110i (25-50),https://www.zeroerr.com/rotary_actuators/erob110i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1270.0,"AIFITLAB reseller: from USD 1450 (base USD 1470); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,51.0,127.0,242.0,,60.0,723.0,2.57,110.0,80.2,strain wave 50:1,0.134,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V6_MC2; output Kt=Kt*ratio*eta,8.1,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.084,"line-to-line, +-10% (Table 25-1)",unknown,8.0,18.9,50.0,IP54,EtherCAT / CANopen / Modbus,"Avg-load torque=72Nm. Motor V6_MC2 16-pole (current-gen, 723W matches page): 2.3Nm@3000rpm, L 0.16mH. Module rated I 18.6A (Table 3-1). With-brake wt 2.68kg. Enc 19-bit. Matches existing DB.",https://www.zeroerr.com/rotary_actuators/erob110i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob110i (25-80),https://www.zeroerr.com/rotary_actuators/erob110i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1270.0,"AIFITLAB reseller: from USD 1450 (base USD 1470); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,82.0,178.0,332.0,,37.5,723.0,2.57,110.0,80.2,strain wave 80:1,0.134,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V6_MC2; output Kt=Kt*ratio*eta,8.1,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.084,"line-to-line, +-10% (Table 25-1)",unknown,8.0,18.9,50.0,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=113Nm. Motor V6_MC2 16-pole. Module rated I 18.6A. Enc 19-bit. Ratio not in existing DB.,https://www.zeroerr.com/rotary_actuators/erob110i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob110i (25-100),https://www.zeroerr.com/rotary_actuators/erob110i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1270.0,"AIFITLAB reseller: from USD 1450 (base USD 1470); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,87.0,204.0,369.0,,30.0,723.0,2.57,110.0,80.2,strain wave 100:1,0.134,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V6_MC2; output Kt=Kt*ratio*eta,8.1,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.084,"line-to-line, +-10% (Table 25-1)",unknown,8.0,18.9,50.0,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=140Nm. Motor V6_MC2 16-pole. Module rated I 18.6A. Enc 19-bit. Matches existing DB.,https://www.zeroerr.com/rotary_actuators/erob110i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob110i (25-120),https://www.zeroerr.com/rotary_actuators/erob110i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1270.0,"AIFITLAB reseller: from USD 1450 (base USD 1470); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,87.0,217.0,395.0,,25.0,723.0,2.57,110.0,80.2,strain wave 120:1,0.134,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V6_MC2; output Kt=Kt*ratio*eta,8.1,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.084,"line-to-line, +-10% (Table 25-1)",unknown,8.0,18.9,50.0,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=140Nm. Motor V6_MC2 16-pole. Module rated I 18.6A. Enc 19-bit. Ratio not in existing DB.,https://www.zeroerr.com/rotary_actuators/erob110i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob110i (25-160),https://www.zeroerr.com/rotary_actuators/erob110i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1270.0,"AIFITLAB reseller: from USD 1450 (base USD 1470); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,87.0,229.0,408.0,,18.75,723.0,2.57,110.0,80.2,strain wave 160:1,0.134,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V6_MC2; output Kt=Kt*ratio*eta,8.1,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.084,"line-to-line, +-10% (Table 25-1)",unknown,8.0,18.9,50.0,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=140Nm. Motor V6_MC2 16-pole. Module rated I 18.6A. Enc 19-bit. Matches existing DB.,https://www.zeroerr.com/rotary_actuators/erob110i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob142i (32-50),https://www.zeroerr.com/rotary_actuators/erob142i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1340.0,"AIFITLAB reseller: from USD 1530 (base USD 1550); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,99.0,281.0,497.0,,40.0,1000.0,6.49,142.0,133.9,strain wave 50:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1; output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,"Avg-load torque=140Nm. Motor V3_MC1 10-pole (matches Table 3-1 26A): 4.78Nm@2000rpm, L 0.37mH. Alt V4_MC2=Kt0.22/Kv13.5/R0.059/22A/71Apk. Module rated I 26A. Enc 19-bit. Matches existing DB.",https://www.zeroerr.com/rotary_actuators/erob142i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob142i (32-80),https://www.zeroerr.com/rotary_actuators/erob142i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1340.0,"AIFITLAB reseller: from USD 1530 (base USD 1550); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,153.0,395.0,738.0,,25.0,1000.0,6.49,142.0,133.9,strain wave 80:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1; output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=217Nm. Motor V3_MC1 10-pole. Module rated I 26A. Enc 19-bit. Ratio not in existing DB.,https://www.zeroerr.com/rotary_actuators/erob142i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob142i (32-100),https://www.zeroerr.com/rotary_actuators/erob142i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1340.0,"AIFITLAB reseller: from USD 1530 (base USD 1550); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,178.0,433.0,841.0,,20.0,1000.0,6.49,142.0,133.9,strain wave 100:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1; output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=281Nm. Motor V3_MC1 10-pole. Module rated I 26A. Enc 19-bit. Matches existing DB.,https://www.zeroerr.com/rotary_actuators/erob142i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob142i (32-120),https://www.zeroerr.com/rotary_actuators/erob142i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1340.0,"AIFITLAB reseller: from USD 1530 (base USD 1550); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,178.0,459.0,892.0,,16.7,1000.0,6.49,142.0,133.9,strain wave 120:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1; output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=281Nm. Motor V3_MC1 10-pole. Module rated I 26A. Enc 19-bit. Ratio not in existing DB.,https://www.zeroerr.com/rotary_actuators/erob142i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob142i (32-160),https://www.zeroerr.com/rotary_actuators/erob142i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,1340.0,"AIFITLAB reseller: from USD 1530 (base USD 1550); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,178.0,484.0,892.0,,12.5,1000.0,6.49,142.0,133.9,strain wave 160:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1; output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,Avg-load torque=281Nm. Motor V3_MC1 10-pole. Module rated I 26A. Enc 19-bit. Matches existing DB.,https://www.zeroerr.com/rotary_actuators/erob142i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob170i (40-50),https://www.zeroerr.com/rotary_actuators/erob170i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,2015.0,"AIFITLAB reseller: from USD 2300 (base USD 2320); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,137.0,402.0,686.0,,40.0,1000.0,9.29,170.0,144.9,strain wave 50:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1 (uncertain - see Notes); output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,NEW size not in existing DB. Avg-load torque=196Nm. Motor 10-pole 1000W@2000rpm (same motor as 142i). Version uncertain: listed=V3_MC1 (Kt0.153/Kv12.2/R0.069/26A/56Apk); alt V3_MC2 (Kt0.22/Kv13.5/R0.059/22A/71Apk). Module rated I 45A (Table 3-1). Enc 19-bit.,https://www.zeroerr.com/rotary_actuators/erob170i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob170i (40-80),https://www.zeroerr.com/rotary_actuators/erob170i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,2015.0,"AIFITLAB reseller: from USD 2300 (base USD 2320); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,206.0,519.0,980.0,,25.0,1000.0,9.29,170.0,144.9,strain wave 80:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1 (uncertain); output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,NEW size not in existing DB. Avg-load torque=284Nm. Motor 10-pole 1000W@2000rpm. Version uncertain (V3_MC1/V3_MC2). Module rated I 45A. Enc 19-bit.,https://www.zeroerr.com/rotary_actuators/erob170i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob170i (40-100),https://www.zeroerr.com/rotary_actuators/erob170i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,2015.0,"AIFITLAB reseller: from USD 2300 (base USD 2320); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,265.0,568.0,1080.0,,20.0,1000.0,9.29,170.0,144.9,strain wave 100:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1 (uncertain); output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,NEW size not in existing DB. Avg-load torque=372Nm. Motor 10-pole 1000W@2000rpm. Version uncertain (V3_MC1/V3_MC2). Module rated I 45A. Enc 19-bit.,https://www.zeroerr.com/rotary_actuators/erob170i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob170i (40-120),https://www.zeroerr.com/rotary_actuators/erob170i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,2015.0,"AIFITLAB reseller: from USD 2300 (base USD 2320); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,294.0,617.0,1180.0,,16.7,1000.0,9.29,170.0,144.9,strain wave 120:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1 (uncertain); output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,NEW size not in existing DB. Avg-load torque=451Nm. Motor 10-pole 1000W@2000rpm. Version uncertain (V3_MC1/V3_MC2). Module rated I 45A. Enc 19-bit.,https://www.zeroerr.com/rotary_actuators/erob170i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
actuator,ZeroErr,eRob170i (40-160),https://www.zeroerr.com/rotary_actuators/erob170i,https://dl.zeroerr.cn/static/en/eRob i-type rotary actuator parameter sheet.pdf,eRob_i-type_parameter_sheet.pdf,2015.0,"AIFITLAB reseller: from USD 2300 (base USD 2320); model-level 'from' price, config-dependent; EUR@0.876 (xe 2026-07-23)",48,294.0,647.0,1180.0,,12.5,1000.0,9.29,170.0,144.9,strain wave 160:1,0.153,motor Nm/A_rms pre-gear (UM V3.42 Table 25-1); winding Y/D unstated; motor ver V3_MC1 (uncertain); output Kt=Kt*ratio*eta,12.2,V/kRPM,"line-to-line, +-5% (Table 25-1)",0.069,"line-to-line, +-10% (Table 25-1)",unknown,5.0,26.0,56.0,IP54,EtherCAT / CANopen / Modbus,NEW size not in existing DB. Avg-load torque=451Nm. Motor 10-pole 1000W@2000rpm. Version uncertain (V3_MC1/V3_MC2). Module rated I 45A. Enc 19-bit.,https://www.zeroerr.com/rotary_actuators/erob170i ; UM V3.42 (eRob_User_Manual_V3.42.pdf),zeroerr_specs.csv
